,order_id,order_line,order_date,model,quantity,price,total_price,bikeshop_name,location,category_1,category_2,frame_material,city,state
9118,1139.0,2.0,2014-02-19,Scalpel 29 4,1.0,3200,3200.0,Los Angeles Cycles,"Los Angeles, CA",Mountain,Cross Country Race,Aluminum,Los Angeles,CA
9119,1139.0,3.0,2014-02-19,Habit Carbon 1,1.0,7460,7460.0,Los Angeles Cycles,"Los Angeles, CA",Mountain,Trail,Carbon,Los Angeles,CA
9120,1139.0,4.0,2014-02-19,Slice Ultegra D12,1.0,3200,3200.0,Los Angeles Cycles,"Los Angeles, CA",Road,Triathalon,Carbon,Los Angeles,CA
9121,1139.0,5.0,2014-02-19,Synapse Carbon Disc Ultegra,1.0,3730,3730.0,Los Angeles Cycles,"Los Angeles, CA",Road,Endurance Road,Carbon,Los Angeles,CA
9122,1139.0,6.0,2014-02-19,Trail 3,1.0,1080,1080.0,Los Angeles Cycles,"Los Angeles, CA",Mountain,Sport,Aluminum,Los Angeles,CA
9123,1139.0,7.0,2014-02-19,Slice Ultegra,1.0,2700,2700.0,Los Angeles Cycles,"Los Angeles, CA",Road,Triathalon,Carbon,Los Angeles,CA
9124,1140.0,1.0,2014-02-20,CAAD8 Claris,3.0,815,2445.0,Austin Cruisers,"Austin, TX",Road,Elite Road,Aluminum,Austin,TX
9125,1140.0,2.0,2014-02-20,SuperX Ultegra,1.0,2450,2450.0,Austin Cruisers,"Austin, TX",Road,Cyclocross,Carbon,Austin,TX
9126,1140.0,3.0,2014-02-20,Synapse Disc 105,1.0,1570,1570.0,Austin Cruisers,"Austin, TX",Road,Endurance Road,Aluminum,Austin,TX
9127,1140.0,4.0,2014-02-20,F-Si Carbon 4,3.0,2880,8640.0,Austin Cruisers,"Austin, TX",Mountain,Cross Country Race,Carbon,Austin,TX
9128,1141.0,1.0,2014-02-20,Slice 105,1.0,1950,1950.0,Denver Bike Shop,"Denver, CO",Road,Triathalon,Carbon,Denver,CO
9129,1141.0,2.0,2014-02-20,Scalpel-Si Hi-Mod 1,1.0,7460,7460.0,Denver Bike Shop,"Denver, CO",Mountain,Cross Country Race,Carbon,Denver,CO
9130,1142.0,1.0,2014-02-24,CAAD8 Sora,1.0,1030,1030.0,Nashville Cruisers,"Nashville, TN",Road,Elite Road,Aluminum,Nashville,TN
9131,1143.0,1.0,2014-02-25,SuperX Ultegra,1.0,2450,2450.0,Seattle Race Equipment,"Seattle, WA",Road,Cyclocross,Carbon,Seattle,WA
9132,1143.0,2.0,2014-02-25,F-Si 2,1.0,2060,2060.0,Seattle Race Equipment,"Seattle, WA",Mountain,Cross Country Race,Aluminum,Seattle,WA
9133,1143.0,3.0,2014-02-25,Supersix Evo Hi-Mod Utegra,1.0,4260,4260.0,Seattle Race Equipment,"Seattle, WA",Road,Elite Road,Carbon,Seattle,WA
9134,1144.0,1.0,2014-02-25,Habit Carbon SE,1.0,4480,4480.0,Kansas City 29ers,"Kansas City, KS",Mountain,Trail,Carbon,Kansas City,KS
9135,1144.0,2.0,2014-02-25,Fat CAAD1,1.0,3730,3730.0,Kansas City 29ers,"Kansas City, KS",Mountain,Fat Bike,Aluminum,Kansas City,KS
9136,1144.0,3.0,2014-02-25,Scalpel-Si Race,1.0,9060,9060.0,Kansas City 29ers,"Kansas City, KS",Mountain,Cross Country Race,Carbon,Kansas City,KS
9137,1144.0,4.0,2014-02-25,CAAD8 Claris,1.0,815,815.0,Kansas City 29ers,"Kansas City, KS",Road,Elite Road,Aluminum,Kansas City,KS
9138,1144.0,5.0,2014-02-25,Supersix Evo Ultegra 3,1.0,3200,3200.0,Kansas City 29ers,"Kansas City, KS",Road,Elite Road,Carbon,Kansas City,KS
9139,1144.0,6.0,2014-02-25,Trail 2,1.0,1350,1350.0,Kansas City 29ers,"Kansas City, KS",Mountain,Sport,Aluminum,Kansas City,KS
9140,1144.0,7.0,2014-02-25,Habit 5,1.0,2340,2340.0,Kansas City 29ers,"Kansas City, KS",Mountain,Trail,Aluminum,Kansas City,KS
9141,1144.0,8.0,2014-02-25,Jekyll Carbon 3,1.0,3840,3840.0,Kansas City 29ers,"Kansas City, KS",Mountain,Over Mountain,Carbon,Kansas City,KS
9142,1144.0,9.0,2014-02-25,F-Si 3,1.0,1840,1840.0,Kansas City 29ers,"Kansas City, KS",Mountain,Cross Country Race,Aluminum,Kansas City,KS
9143,1144.0,10.0,2014-02-25,CAAD12 Disc 105,1.0,1950,1950.0,Kansas City 29ers,"Kansas City, KS",Road,Elite Road,Aluminum,Kansas City,KS
9144,1144.0,11.0,2014-02-25,Habit 6,1.0,1950,1950.0,Kansas City 29ers,"Kansas City, KS",Mountain,Trail,Aluminum,Kansas City,KS
9145,1144.0,12.0,2014-02-25,Trail 3,1.0,1080,1080.0,Kansas City 29ers,"Kansas City, KS",Mountain,Sport,Aluminum,Kansas City,KS
9146,1144.0,13.0,2014-02-25,Beast of the East 1,1.0,2770,2770.0,Kansas City 29ers,"Kansas City, KS",Mountain,Trail,Aluminum,Kansas City,KS
9147,1145.0,1.0,2014-02-26,CAAD12 Disc 105,1.0,1950,1950.0,New Orleans Velocipedes,"New Orleans, LA",Road,Elite Road,Aluminum,New Orleans,LA
9148,1145.0,2.0,2014-02-26,Synapse Hi-Mod Disc Red,1.0,7460,7460.0,New Orleans Velocipedes,"New Orleans, LA",Road,Endurance Road,Carbon,New Orleans,LA
9149,1145.0,3.0,2014-02-26,Slice 105,1.0,1950,1950.0,New Orleans Velocipedes,"New Orleans, LA",Road,Triathalon,Carbon,New Orleans,LA
9150,1145.0,4.0,2014-02-26,Beast of the East 2,1.0,2130,2130.0,New Orleans Velocipedes,"New Orleans, LA",Mountain,Trail,Aluminum,New Orleans,LA
9151,1145.0,5.0,2014-02-26,SuperX 105,4.0,1960,7840.0,New Orleans Velocipedes,"New Orleans, LA",Road,Cyclocross,Carbon,New Orleans,LA
9152,1145.0,6.0,2014-02-26,Supersix Evo Black Inc.,1.0,12790,12790.0,New Orleans Velocipedes,"New Orleans, LA",Road,Elite Road,Carbon,New Orleans,LA
9153,1145.0,7.0,2014-02-26,Supersix Evo Hi-Mod Dura Ace 2,1.0,5330,5330.0,New Orleans Velocipedes,"New Orleans, LA",Road,Elite Road,Carbon,New Orleans,LA
9154,1145.0,8.0,2014-02-26,CAAD8 Sora,1.0,1030,1030.0,New Orleans Velocipedes,"New Orleans, LA",Road,Elite Road,Aluminum,New Orleans,LA
9155,1145.0,9.0,2014-02-26,SuperX Rival CX1,1.0,1750,1750.0,New Orleans Velocipedes,"New Orleans, LA",Road,Cyclocross,Carbon,New Orleans,LA
9156,1145.0,10.0,2014-02-26,Syapse Carbon Tiagra,1.0,1840,1840.0,New Orleans Velocipedes,"New Orleans, LA",Road,Endurance Road,Carbon,New Orleans,LA
9157,1145.0,11.0,2014-02-26,Synapse Carbon Disc Ultegra,2.0,3730,7460.0,New Orleans Velocipedes,"New Orleans, LA",Road,Endurance Road,Carbon,New Orleans,LA
9158,1145.0,12.0,2014-02-26,Synapse Disc 105,1.0,1570,1570.0,New Orleans Velocipedes,"New Orleans, LA",Road,Endurance Road,Aluminum,New Orleans,LA
9159,1145.0,13.0,2014-02-26,Bad Habit 1,1.0,3200,3200.0,New Orleans Velocipedes,"New Orleans, LA",Mountain,Trail,Aluminum,New Orleans,LA
9160,1145.0,14.0,2014-02-26,Supersix Evo Tiagra,1.0,1840,1840.0,New Orleans Velocipedes,"New Orleans, LA",Road,Elite Road,Carbon,New Orleans,LA
9161,1145.0,15.0,2014-02-26,Trail 2,1.0,1350,1350.0,New Orleans Velocipedes,"New Orleans, LA",Mountain,Sport,Aluminum,New Orleans,LA
9162,1145.0,16.0,2014-02-26,Supersix Evo Hi-Mod Utegra,1.0,4260,4260.0,New Orleans Velocipedes,"New Orleans, LA",Road,Elite Road,Carbon,New Orleans,LA
9163,1145.0,17.0,2014-02-26,Slice Hi-Mod Black Inc.,1.0,7000,7000.0,New Orleans Velocipedes,"New Orleans, LA",Road,Triathalon,Carbon,New Orleans,LA
9164,1145.0,18.0,2014-02-26,Jekyll Carbon 4,1.0,3200,3200.0,New Orleans Velocipedes,"New Orleans, LA",Mountain,Over Mountain,Carbon,New Orleans,LA
9165,1145.0,19.0,2014-02-26,Supersix Evo 105,1.0,2240,2240.0,New Orleans Velocipedes,"New Orleans, LA",Road,Elite Road,Carbon,New Orleans,LA
9166,1145.0,20.0,2014-02-26,Synapse Carbon Ultegra 3,1.0,3200,3200.0,New Orleans Velocipedes,"New Orleans, LA",Road,Endurance Road,Carbon,New Orleans,LA
9167,1145.0,21.0,2014-02-26,Scalpel-Si Black Inc.,1.0,12790,12790.0,New Orleans Velocipedes,"New Orleans, LA",Mountain,Cross Country Race,Carbon,New Orleans,LA
9168,1145.0,22.0,2014-02-26,Slice Ultegra,2.0,2700,5400.0,New Orleans Velocipedes,"New Orleans, LA",Road,Triathalon,Carbon,New Orleans,LA
9169,1145.0,23.0,2014-02-26,CAAD8 Claris,1.0,815,815.0,New Orleans Velocipedes,"New Orleans, LA",Road,Elite Road,Aluminum,New Orleans,LA
9170,1145.0,24.0,2014-02-26,CAAD8 105,2.0,1410,2820.0,New Orleans Velocipedes,"New Orleans, LA",Road,Elite Road,Aluminum,New Orleans,LA
9171,1145.0,25.0,2014-02-26,Synapse Sora,1.0,1030,1030.0,New Orleans Velocipedes,"New Orleans, LA",Road,Endurance Road,Aluminum,New Orleans,LA
9172,1146.0,1.0,2014-02-28,Catalyst 4,1.0,415,415.0,Ann Arbor Speed,"Ann Arbor, MI",Mountain,Sport,Aluminum,Ann Arbor,MI
9173,1146.0,2.0,2014-02-28,CAAD8 Sora,1.0,1030,1030.0,Ann Arbor Speed,"Ann Arbor, MI",Road,Elite Road,Aluminum,Ann Arbor,MI
9174,1147.0,1.0,2014-02-28,Supersix Evo Hi-Mod Dura Ace 2,1.0,5330,5330.0,Oklahoma City Race Equipment,"Oklahoma City, OK",Road,Elite Road,Carbon,Oklahoma City,OK
9175,1147.0,2.0,2014-02-28,Synapse Carbon Ultegra 3,1.0,3200,3200.0,Oklahoma City Race Equipment,"Oklahoma City, OK",Road,Endurance Road,Carbon,Oklahoma City,OK
9176,1148.0,1.0,2014-03-03,Catalyst 3,1.0,480,480.0,Kansas City 29ers,"Kansas City, KS",Mountain,Sport,Aluminum,Kansas City,KS
9177,1148.0,2.0,2014-03-03,Scalpel 29 Carbon Race,2.0,6390,12780.0,Kansas City 29ers,"Kansas City, KS",Mountain,Cross Country Race,Carbon,Kansas City,KS
9178,1149.0,1.0,2014-03-03,Jekyll Carbon 1,1.0,7990,7990.0,Las Vegas Cycles,"Las Vegas, NV",Mountain,Over Mountain,Carbon,Las Vegas,NV
9179,1149.0,2.0,2014-03-03,SuperX 105,1.0,1960,1960.0,Las Vegas Cycles,"Las Vegas, NV",Road,Cyclocross,Carbon,Las Vegas,NV
9180,1150.0,1.0,2014-03-03,Slice Hi-Mod Black Inc.,1.0,7000,7000.0,San Antonio Bike Shop,"San Antonio, TX",Road,Triathalon,Carbon,San Antonio,TX
9181,1151.0,1.0,2014-03-04,Scalpel-Si Carbon 2,1.0,6390,6390.0,Denver Bike Shop,"Denver, CO",Mountain,Cross Country Race,Carbon,Denver,CO
9182,1151.0,2.0,2014-03-04,F-Si 2,1.0,2060,2060.0,Denver Bike Shop,"Denver, CO",Mountain,Cross Country Race,Aluminum,Denver,CO
9183,1151.0,3.0,2014-03-04,Trail 3,1.0,1080,1080.0,Denver Bike Shop,"Denver, CO",Mountain,Sport,Aluminum,Denver,CO
9184,1151.0,4.0,2014-03-04,Trail 5,1.0,815,815.0,Denver Bike Shop,"Denver, CO",Mountain,Sport,Aluminum,Denver,CO
9185,1151.0,5.0,2014-03-04,Bad Habit 2,1.0,2660,2660.0,Denver Bike Shop,"Denver, CO",Mountain,Trail,Aluminum,Denver,CO
9186,1151.0,6.0,2014-03-04,Trail 2,1.0,1350,1350.0,Denver Bike Shop,"Denver, CO",Mountain,Sport,Aluminum,Denver,CO
9187,1151.0,7.0,2014-03-04,Beast of the East 3,2.0,1620,3240.0,Denver Bike Shop,"Denver, CO",Mountain,Trail,Aluminum,Denver,CO
9188,1151.0,8.0,2014-03-04,Habit Carbon 2,1.0,5330,5330.0,Denver Bike Shop,"Denver, CO",Mountain,Trail,Carbon,Denver,CO
9189,1151.0,9.0,2014-03-04,F-Si Carbon 4,1.0,2880,2880.0,Denver Bike Shop,"Denver, CO",Mountain,Cross Country Race,Carbon,Denver,CO
9190,1151.0,10.0,2014-03-04,Scalpel 29 Carbon 2,1.0,5330,5330.0,Denver Bike Shop,"Denver, CO",Mountain,Cross Country Race,Carbon,Denver,CO
9191,1151.0,11.0,2014-03-04,Beast of the East 2,1.0,2130,2130.0,Denver Bike Shop,"Denver, CO",Mountain,Trail,Aluminum,Denver,CO
9192,1151.0,12.0,2014-03-04,CAAD8 Tiagra,1.0,1250,1250.0,Denver Bike Shop,"Denver, CO",Road,Elite Road,Aluminum,Denver,CO
9193,1151.0,13.0,2014-03-04,F-Si Carbon 2,2.0,4800,9600.0,Denver Bike Shop,"Denver, CO",Mountain,Cross Country Race,Carbon,Denver,CO
9194,1151.0,14.0,2014-03-04,CAAD12 Ultegra,1.0,2240,2240.0,Denver Bike Shop,"Denver, CO",Road,Elite Road,Aluminum,Denver,CO
9195,1151.0,15.0,2014-03-04,SuperX Ultegra,2.0,2450,4900.0,Denver Bike Shop,"Denver, CO",Road,Cyclocross,Carbon,Denver,CO
9196,1151.0,16.0,2014-03-04,Catalyst 3,1.0,480,480.0,Denver Bike Shop,"Denver, CO",Mountain,Sport,Aluminum,Denver,CO
9197,1151.0,17.0,2014-03-04,Habit 4,1.0,2880,2880.0,Denver Bike Shop,"Denver, CO",Mountain,Trail,Aluminum,Denver,CO
9198,1151.0,18.0,2014-03-04,Catalyst 1,2.0,705,1410.0,Denver Bike Shop,"Denver, CO",Mountain,Sport,Aluminum,Denver,CO
9199,1151.0,19.0,2014-03-04,Slice Ultegra D12,1.0,3200,3200.0,Denver Bike Shop,"Denver, CO",Road,Triathalon,Carbon,Denver,CO
9200,1151.0,20.0,2014-03-04,Scalpel-Si Hi-Mod 1,2.0,7460,14920.0,Denver Bike Shop,"Denver, CO",Mountain,Cross Country Race,Carbon,Denver,CO
9201,1151.0,21.0,2014-03-04,Habit Carbon SE,1.0,4480,4480.0,Denver Bike Shop,"Denver, CO",Mountain,Trail,Carbon,Denver,CO
9202,1152.0,1.0,2014-03-05,Scalpel-Si Carbon 2,1.0,6390,6390.0,Denver Bike Shop,"Denver, CO",Mountain,Cross Country Race,Carbon,Denver,CO
9203,1153.0,1.0,2014-03-05,Scalpel-Si 5,1.0,3200,3200.0,New Orleans Velocipedes,"New Orleans, LA",Mountain,Cross Country Race,Aluminum,New Orleans,LA
9204,1153.0,2.0,2014-03-05,Catalyst 4,3.0,415,1245.0,New Orleans Velocipedes,"New Orleans, LA",Mountain,Sport,Aluminum,New Orleans,LA
9205,1153.0,3.0,2014-03-05,F-Si 1,2.0,2340,4680.0,New Orleans Velocipedes,"New Orleans, LA",Mountain,Cross Country Race,Aluminum,New Orleans,LA
9206,1153.0,4.0,2014-03-05,CAAD12 Ultegra,1.0,2240,2240.0,New Orleans Velocipedes,"New Orleans, LA",Road,Elite Road,Aluminum,New Orleans,LA
9207,1153.0,5.0,2014-03-05,Supersix Evo Ultegra 4,1.0,2660,2660.0,New Orleans Velocipedes,"New Orleans, LA",Road,Elite Road,Carbon,New Orleans,LA
9208,1154.0,1.0,2014-03-05,Supersix Evo Hi-Mod Dura Ace 1,1.0,7990,7990.0,New Orleans Velocipedes,"New Orleans, LA",Road,Elite Road,Carbon,New Orleans,LA
9209,1154.0,2.0,2014-03-05,CAAD8 Tiagra,1.0,1250,1250.0,New Orleans Velocipedes,"New Orleans, LA",Road,Elite Road,Aluminum,New Orleans,LA
9210,1155.0,1.0,2014-03-06,Supersix Evo Hi-Mod Utegra,3.0,4260,12780.0,New Orleans Velocipedes,"New Orleans, LA",Road,Elite Road,Carbon,New Orleans,LA
9211,1155.0,2.0,2014-03-06,Supersix Evo 105,1.0,2240,2240.0,New Orleans Velocipedes,"New Orleans, LA",Road,Elite Road,Carbon,New Orleans,LA
9212,1155.0,3.0,2014-03-06,Synapse Hi-Mod Dura Ace,1.0,5860,5860.0,New Orleans Velocipedes,"New Orleans, LA",Road,Endurance Road,Carbon,New Orleans,LA
9213,1155.0,4.0,2014-03-06,CAAD12 Red,1.0,3200,3200.0,New Orleans Velocipedes,"New Orleans, LA",Road,Elite Road,Aluminum,New Orleans,LA
9214,1155.0,5.0,2014-03-06,Synapse Hi-Mod Disc Black Inc.,4.0,9590,38360.0,New Orleans Velocipedes,"New Orleans, LA",Road,Endurance Road,Carbon,New Orleans,LA
9215,1155.0,6.0,2014-03-06,SuperX Ultegra,2.0,2450,4900.0,New Orleans Velocipedes,"New Orleans, LA",Road,Cyclocross,Carbon,New Orleans,LA
9216,1155.0,7.0,2014-03-06,SuperX Rival CX1,1.0,1750,1750.0,New Orleans Velocipedes,"New Orleans, LA",Road,Cyclocross,Carbon,New Orleans,LA
9217,1155.0,8.0,2014-03-06,Trail 1,1.0,1520,1520.0,New Orleans Velocipedes,"New Orleans, LA",Mountain,Sport,Aluminum,New Orleans,LA
9218,1155.0,9.0,2014-03-06,Supersix Evo Ultegra 3,1.0,3200,3200.0,New Orleans Velocipedes,"New Orleans, LA",Road,Elite Road,Carbon,New Orleans,LA
9219,1156.0,1.0,2014-03-06,Scalpel 29 Carbon Race,1.0,6390,6390.0,Denver Bike Shop,"Denver, CO",Mountain,Cross Country Race,Carbon,Denver,CO
9220,1156.0,2.0,2014-03-06,Catalyst 4,1.0,415,415.0,Denver Bike Shop,"Denver, CO",Mountain,Sport,Aluminum,Denver,CO
9221,1156.0,3.0,2014-03-06,F-Si 3,1.0,1840,1840.0,Denver Bike Shop,"Denver, CO",Mountain,Cross Country Race,Aluminum,Denver,CO
9222,1156.0,4.0,2014-03-06,Trail 3,1.0,1080,1080.0,Denver Bike Shop,"Denver, CO",Mountain,Sport,Aluminum,Denver,CO
9223,1156.0,5.0,2014-03-06,Supersix Evo 105,1.0,2240,2240.0,Denver Bike Shop,"Denver, CO",Road,Elite Road,Carbon,Denver,CO
9224,1157.0,1.0,2014-03-06,Catalyst 4,1.0,415,415.0,Denver Bike Shop,"Denver, CO",Mountain,Sport,Aluminum,Denver,CO
9225,1157.0,2.0,2014-03-06,Scalpel-Si 5,1.0,3200,3200.0,Denver Bike Shop,"Denver, CO",Mountain,Cross Country Race,Aluminum,Denver,CO
9226,1157.0,3.0,2014-03-06,Scalpel 29 4,1.0,3200,3200.0,Denver Bike Shop,"Denver, CO",Mountain,Cross Country Race,Aluminum,Denver,CO
9227,1157.0,4.0,2014-03-06,Bad Habit 1,1.0,3200,3200.0,Denver Bike Shop,"Denver, CO",Mountain,Trail,Aluminum,Denver,CO
9228,1157.0,5.0,2014-03-06,SuperX Rival CX1,1.0,1750,1750.0,Denver Bike Shop,"Denver, CO",Road,Cyclocross,Carbon,Denver,CO
9229,1157.0,6.0,2014-03-06,Synapse Carbon Ultegra 3,1.0,3200,3200.0,Denver Bike Shop,"Denver, CO",Road,Endurance Road,Carbon,Denver,CO
9230,1157.0,7.0,2014-03-06,Trigger Carbon 4,1.0,3200,3200.0,Denver Bike Shop,"Denver, CO",Mountain,Over Mountain,Carbon,Denver,CO
9231,1157.0,8.0,2014-03-06,Jekyll Carbon 4,1.0,3200,3200.0,Denver Bike Shop,"Denver, CO",Mountain,Over Mountain,Carbon,Denver,CO
9232,1157.0,9.0,2014-03-06,Synapse Disc Tiagra,2.0,1250,2500.0,Denver Bike Shop,"Denver, CO",Road,Endurance Road,Aluminum,Denver,CO
9233,1157.0,10.0,2014-03-06,F-Si 3,1.0,1840,1840.0,Denver Bike Shop,"Denver, CO",Mountain,Cross Country Race,Aluminum,Denver,CO
9234,1157.0,11.0,2014-03-06,Scalpel-Si Hi-Mod 1,1.0,7460,7460.0,Denver Bike Shop,"Denver, CO",Mountain,Cross Country Race,Carbon,Denver,CO
9235,1157.0,12.0,2014-03-06,F-Si Carbon 4,1.0,2880,2880.0,Denver Bike Shop,"Denver, CO",Mountain,Cross Country Race,Carbon,Denver,CO
9236,1157.0,13.0,2014-03-06,CAAD12 Black Inc,4.0,5860,23440.0,Denver Bike Shop,"Denver, CO",Road,Elite Road,Aluminum,Denver,CO
9237,1157.0,14.0,2014-03-06,Trail 2,1.0,1350,1350.0,Denver Bike Shop,"Denver, CO",Mountain,Sport,Aluminum,Denver,CO
9238,1157.0,15.0,2014-03-06,Trail 4,1.0,980,980.0,Denver Bike Shop,"Denver, CO",Mountain,Sport,Aluminum,Denver,CO
9239,1157.0,16.0,2014-03-06,F-Si Carbon 2,1.0,4800,4800.0,Denver Bike Shop,"Denver, CO",Mountain,Cross Country Race,Carbon,Denver,CO
9240,1157.0,17.0,2014-03-06,Supersix Evo 105,1.0,2240,2240.0,Denver Bike Shop,"Denver, CO",Road,Elite Road,Carbon,Denver,CO
9241,1157.0,18.0,2014-03-06,Catalyst 3,1.0,480,480.0,Denver Bike Shop,"Denver, CO",Mountain,Sport,Aluminum,Denver,CO
9242,1157.0,19.0,2014-03-06,Habit 6,1.0,1950,1950.0,Denver Bike Shop,"Denver, CO",Mountain,Trail,Aluminum,Denver,CO
9243,1157.0,20.0,2014-03-06,Habit 5,1.0,2340,2340.0,Denver Bike Shop,"Denver, CO",Mountain,Trail,Aluminum,Denver,CO
9244,1157.0,21.0,2014-03-06,Trail 1,1.0,1520,1520.0,Denver Bike Shop,"Denver, CO",Mountain,Sport,Aluminum,Denver,CO
9245,1157.0,22.0,2014-03-06,CAAD8 Sora,1.0,1030,1030.0,Denver Bike Shop,"Denver, CO",Road,Elite Road,Aluminum,Denver,CO
9246,1157.0,23.0,2014-03-06,Scalpel-Si Race,1.0,9060,9060.0,Denver Bike Shop,"Denver, CO",Mountain,Cross Country Race,Carbon,Denver,CO
9247,1158.0,1.0,2014-03-07,Catalyst 1,1.0,705,705.0,Denver Bike Shop,"Denver, CO",Mountain,Sport,Aluminum,Denver,CO
9248,1158.0,2.0,2014-03-07,Beast of the East 2,2.0,2130,4260.0,Denver Bike Shop,"Denver, CO",Mountain,Trail,Aluminum,Denver,CO
9249,1158.0,3.0,2014-03-07,F-Si Carbon 4,1.0,2880,2880.0,Denver Bike Shop,"Denver, CO",Mountain,Cross Country Race,Carbon,Denver,CO
9250,1158.0,4.0,2014-03-07,Slice Ultegra D12,1.0,3200,3200.0,Denver Bike Shop,"Denver, CO",Road,Triathalon,Carbon,Denver,CO
9251,1158.0,5.0,2014-03-07,Beast of the East 1,1.0,2770,2770.0,Denver Bike Shop,"Denver, CO",Mountain,Trail,Aluminum,Denver,CO
9252,1158.0,6.0,2014-03-07,F-Si Hi-Mod 1,1.0,6390,6390.0,Denver Bike Shop,"Denver, CO",Mountain,Cross Country Race,Carbon,Denver,CO
9253,1158.0,7.0,2014-03-07,Bad Habit 2,1.0,2660,2660.0,Denver Bike Shop,"Denver, CO",Mountain,Trail,Aluminum,Denver,CO
9254,1158.0,8.0,2014-03-07,Scalpel 29 4,1.0,3200,3200.0,Denver Bike Shop,"Denver, CO",Mountain,Cross Country Race,Aluminum,Denver,CO
9255,1158.0,9.0,2014-03-07,Trail 4,1.0,980,980.0,Denver Bike Shop,"Denver, CO",Mountain,Sport,Aluminum,Denver,CO
9256,1158.0,10.0,2014-03-07,Scalpel-Si Carbon 2,1.0,6390,6390.0,Denver Bike Shop,"Denver, CO",Mountain,Cross Country Race,Carbon,Denver,CO
9257,1158.0,11.0,2014-03-07,Beast of the East 3,2.0,1620,3240.0,Denver Bike Shop,"Denver, CO",Mountain,Trail,Aluminum,Denver,CO
9258,1158.0,12.0,2014-03-07,Scalpel-Si Carbon 3,1.0,5330,5330.0,Denver Bike Shop,"Denver, CO",Mountain,Cross Country Race,Carbon,Denver,CO
9259,1158.0,13.0,2014-03-07,Supersix Evo 105,2.0,2240,4480.0,Denver Bike Shop,"Denver, CO",Road,Elite Road,Carbon,Denver,CO
9260,1158.0,14.0,2014-03-07,Scalpel-Si Black Inc.,2.0,12790,25580.0,Denver Bike Shop,"Denver, CO",Mountain,Cross Country Race,Carbon,Denver,CO
9261,1158.0,15.0,2014-03-07,F-Si 2,1.0,2060,2060.0,Denver Bike Shop,"Denver, CO",Mountain,Cross Country Race,Aluminum,Denver,CO
9262,1158.0,16.0,2014-03-07,Habit 4,1.0,2880,2880.0,Denver Bike Shop,"Denver, CO",Mountain,Trail,Aluminum,Denver,CO
9263,1158.0,17.0,2014-03-07,CAAD12 105,1.0,1680,1680.0,Denver Bike Shop,"Denver, CO",Road,Elite Road,Aluminum,Denver,CO
9264,1158.0,18.0,2014-03-07,Synapse Claris,1.0,870,870.0,Denver Bike Shop,"Denver, CO",Road,Endurance Road,Aluminum,Denver,CO
9265,1158.0,19.0,2014-03-07,Trail 3,1.0,1080,1080.0,Denver Bike Shop,"Denver, CO",Mountain,Sport,Aluminum,Denver,CO
9266,1158.0,20.0,2014-03-07,Trail 2,1.0,1350,1350.0,Denver Bike Shop,"Denver, CO",Mountain,Sport,Aluminum,Denver,CO
9267,1158.0,21.0,2014-03-07,Scalpel-Si Race,1.0,9060,9060.0,Denver Bike Shop,"Denver, CO",Mountain,Cross Country Race,Carbon,Denver,CO
9268,1158.0,22.0,2014-03-07,CAAD8 105,1.0,1410,1410.0,Denver Bike Shop,"Denver, CO",Road,Elite Road,Aluminum,Denver,CO
9269,1158.0,23.0,2014-03-07,Habit 6,1.0,1950,1950.0,Denver Bike Shop,"Denver, CO",Mountain,Trail,Aluminum,Denver,CO
9270,1158.0,24.0,2014-03-07,Trigger Carbon 4,1.0,3200,3200.0,Denver Bike Shop,"Denver, CO",Mountain,Over Mountain,Carbon,Denver,CO
9271,1159.0,1.0,2014-03-07,Synapse Hi-Mod Dura Ace,1.0,5860,5860.0,Ann Arbor Speed,"Ann Arbor, MI",Road,Endurance Road,Carbon,Ann Arbor,MI
9272,1159.0,2.0,2014-03-07,Synapse Carbon Disc 105,1.0,2660,2660.0,Ann Arbor Speed,"Ann Arbor, MI",Road,Endurance Road,Carbon,Ann Arbor,MI
9273,1159.0,3.0,2014-03-07,Supersix Evo Hi-Mod Utegra,1.0,4260,4260.0,Ann Arbor Speed,"Ann Arbor, MI",Road,Elite Road,Carbon,Ann Arbor,MI
9274,1159.0,4.0,2014-03-07,Synapse Claris,1.0,870,870.0,Ann Arbor Speed,"Ann Arbor, MI",Road,Endurance Road,Aluminum,Ann Arbor,MI
9275,1159.0,5.0,2014-03-07,CAAD8 105,1.0,1410,1410.0,Ann Arbor Speed,"Ann Arbor, MI",Road,Elite Road,Aluminum,Ann Arbor,MI
9276,1159.0,6.0,2014-03-07,SuperX Ultegra,1.0,2450,2450.0,Ann Arbor Speed,"Ann Arbor, MI",Road,Cyclocross,Carbon,Ann Arbor,MI
9277,1159.0,7.0,2014-03-07,CAAD8 Tiagra,1.0,1250,1250.0,Ann Arbor Speed,"Ann Arbor, MI",Road,Elite Road,Aluminum,Ann Arbor,MI
9278,1159.0,8.0,2014-03-07,CAAD8 Claris,3.0,815,2445.0,Ann Arbor Speed,"Ann Arbor, MI",Road,Elite Road,Aluminum,Ann Arbor,MI
9279,1159.0,9.0,2014-03-07,Habit 5,1.0,2340,2340.0,Ann Arbor Speed,"Ann Arbor, MI",Mountain,Trail,Aluminum,Ann Arbor,MI
9280,1159.0,10.0,2014-03-07,Syapse Carbon Tiagra,1.0,1840,1840.0,Ann Arbor Speed,"Ann Arbor, MI",Road,Endurance Road,Carbon,Ann Arbor,MI
